Model,Scenario,Region Group,ISO,Region,Subvertical,Metric,Unit,Value 1,Duration 1 (Years),Value 2,Duration 2 (Years),Value 3,Duration 3 (Years)
PD22,Pathway,SSA-L,COM,Comoros,Peat Restoration,Avg mitigation potential flux,tCO2e/ha/yr,0.0000,100,NA,NA,NA,NA
PD22,Pathway,LAM-M,CRI,Costa Rica,Peat Restoration,Avg mitigation potential flux,tCO2e/ha/yr,54.5000,30,0.0000,70,NA,NA
PD22,Pathway,SSA-L,CIV,Cote d'Ivoire,Peat Restoration,Avg mitigation potential flux,tCO2e/ha/yr,0.0000,100,NA,NA,NA,NA
PD22,Pathway,EEU,HRV,Croatia,Peat Restoration,Avg mitigation potential flux,tCO2e/ha/yr,0.0000,100,NA,NA,NA,NA
PD22,Pathway,LAM-M,CUB,Cuba,Peat Restoration,Avg mitigation potential flux,tCO2e/ha/yr,48.5668,30,0.0000,70,NA,NA
PD22,Pathway,EU12-H,CYP,Cyprus,Peat Restoration,Avg mitigation potential flux,tCO2e/ha/yr,0.0000,100,NA,NA,NA,NA
PD22,Pathway,EU12-H,CZE,Czech Republic,Peat Restoration,Avg mitigation potential flux,tCO2e/ha/yr,0.0000,100,NA,NA,NA,NA
PD22,Pathway,OAS-L,PRK,Democratic People's Republic of Korea (North Korea),Peat Restoration,Avg mitigation potential flux,tCO2e/ha/yr,0.0000,100,NA,NA,NA,NA
PD22,Pathway,SSA-L,COD,Democratic Republic of the Congo (DRC),Peat Restoration,Avg mitigation potential flux,tCO2e/ha/yr,54.5000,30,0.0000,70,NA,NA
PD22,Pathway,EU15,DNK,Denmark (except Greenland),Peat Restoration,Avg mitigation potential flux,tCO2e/ha/yr,27.6026,30,0.0000,70,NA,NA
PD22,Pathway,SSA-L,DJI,Djibouti,Peat Restoration,Avg mitigation potential flux,tCO2e/ha/yr,0.0000,100,NA,NA,NA,NA
PD22,Pathway,LAM-M,DOM,Dominican Republic,Peat Restoration,Avg mitigation potential flux,tCO2e/ha/yr,0.0000,100,NA,NA,NA,NA
PD22,Pathway,LAM-M,ECU,Ecuador,Peat Restoration,Avg mitigation potential flux,tCO2e/ha/yr,33.2500,30,0.0000,70,NA,NA
PD22,Pathway,NAF,EGY,Egypt,Peat Restoration,Avg mitigation potential flux,tCO2e/ha/yr,0.0000,100,NA,NA,NA,NA
PD22,Pathway,LAM-M,SLV,El Salvador,Peat Restoration,Avg mitigation potential flux,tCO2e/ha/yr,0.0000,100,NA,NA,NA,NA
PD22,Pathway,SSA-M,GNQ,Equatorial Guinea,Peat Restoration,Avg mitigation potential flux,tCO2e/ha/yr,53.2500,30,0.0000,70,NA,NA
PD22,Pathway,SSA-L,ERI,Eritrea,Peat Restoration,Avg mitigation potential flux,tCO2e/ha/yr,0.0000,100,NA,NA,NA,NA
PD22,Pathway,EU12-H,EST,Estonia,Peat Restoration,Avg mitigation potential flux,tCO2e/ha/yr,21.3269,30,0.0000,70,NA,NA
PD22,Pathway,SSA-L,ETH,Ethiopia,Peat Restoration,Avg mitigation potential flux,tCO2e/ha/yr,54.5000,30,0.0000,70,NA,NA
PD22,Pathway,NA,FLK,Falkland Islands,Peat Restoration,Avg mitigation potential flux,tCO2e/ha/yr,0.0000,100,NA,NA,NA,NA
PD22,Pathway,NA,FRO,Faroe Islands,Peat Restoration,Avg mitigation potential flux,tCO2e/ha/yr,0.0000,100,NA,NA,NA,NA
PD22,Pathway,OAS-L,FJI,Fiji,Peat Restoration,Avg mitigation potential flux,tCO2e/ha/yr,0.0000,100,NA,NA,NA,NA
PD22,Pathway,EU15,FIN,Finland,Peat Restoration,Avg mitigation potential flux,tCO2e/ha/yr,9.4029,30,0.0000,70,NA,NA
PD22,Pathway,EU15,FRA,France (except French Guiana),Peat Restoration,Avg mitigation potential flux,tCO2e/ha/yr,18.3781,30,0.0000,70,NA,NA
PD22,Pathway,LAM-M,GUF,French Guiana (France),Peat Restoration,Avg mitigation potential flux,tCO2e/ha/yr,40.1000,30,0.0000,70,NA,NA
PD22,Pathway,OAS-M,PYF,French Polynesia,Peat Restoration,Avg mitigation potential flux,tCO2e/ha/yr,0.0000,100,NA,NA,NA,NA
PD22,Pathway,SSA-M,GAB,Gabon,Peat Restoration,Avg mitigation potential flux,tCO2e/ha/yr,0.0000,100,NA,NA,NA,NA
PD22,Pathway,SSA-L,GMB,"Gambia, The",Peat Restoration,Avg mitigation potential flux,tCO2e/ha/yr,54.5000,30,0.0000,70,NA,NA
PD22,Pathway,CAS,GEO,Georgia,Peat Restoration,Avg mitigation potential flux,tCO2e/ha/yr,0.0000,100,NA,NA,NA,NA
PD22,Pathway,EU15,DEU,Germany,Peat Restoration,Avg mitigation potential flux,tCO2e/ha/yr,22.9678,30,0.0000,70,NA,NA
PD22,Pathway,SSA-L,GHA,Ghana,Peat Restoration,Avg mitigation potential flux,tCO2e/ha/yr,0.0000,100,NA,NA,NA,NA
PD22,Pathway,EU15,GRC,Greece,Peat Restoration,Avg mitigation potential flux,tCO2e/ha/yr,0.0000,100,NA,NA,NA,NA
PD22,Pathway,EU15,GRL,Greenland (Denmark),Peat Restoration,Avg mitigation potential flux,tCO2e/ha/yr,0.0000,100,NA,NA,NA,NA
PD22,Pathway,LAM-M,GLP,Guadeloupe,Peat Restoration,Avg mitigation potential flux,tCO2e/ha/yr,0.0000,100,NA,NA,NA,NA
PD22,Pathway,LAM-L,GTM,Guatemala,Peat Restoration,Avg mitigation potential flux,tCO2e/ha/yr,39.3333,30,0.0000,70,NA,NA
PD22,Pathway,SSA-L,GIN,Guinea,Peat Restoration,Avg mitigation potential flux,tCO2e/ha/yr,0.0000,100,NA,NA,NA,NA
PD22,Pathway,SSA-L,GNB,Guinea-Bissau,Peat Restoration,Avg mitigation potential flux,tCO2e/ha/yr,0.0000,30,0.0000,70,NA,NA
PD22,Pathway,LAM-M,GUY,Guyana,Peat Restoration,Avg mitigation potential flux,tCO2e/ha/yr,39.3230,30,0.0000,70,NA,NA
PD22,Pathway,LAM-L,HTI,Haiti,Peat Restoration,Avg mitigation potential flux,tCO2e/ha/yr,0.0000,100,NA,NA,NA,NA
PD22,Pathway,LAM-L,HND,Honduras,Peat Restoration,Avg mitigation potential flux,tCO2e/ha/yr,46.8613,30,0.0000,70,NA,NA
PD22,Pathway,EU12-H,HUN,Hungary,Peat Restoration,Avg mitigation potential flux,tCO2e/ha/yr,19.0222,30,0.0000,70,NA,NA
PD22,Pathway,EFTA,ISL,Iceland,Peat Restoration,Avg mitigation potential flux,tCO2e/ha/yr,15.2178,30,0.0000,70,NA,NA
PD22,Pathway,IND,IND,India,Peat Restoration,Avg mitigation potential flux,tCO2e/ha/yr,0.0000,100,NA,NA,NA,NA
PD22,Pathway,IDN,IDN,Indonesia,Peat Restoration,Avg mitigation potential flux,tCO2e/ha/yr,48.6335,30,0.0000,70,NA,NA
PD22,Pathway,MEA-M,IRN,Iran,Peat Restoration,Avg mitigation potential flux,tCO2e/ha/yr,0.0000,100,NA,NA,NA,NA
PD22,Pathway,MEA-M,IRQ,Iraq,Peat Restoration,Avg mitigation potential flux,tCO2e/ha/yr,0.0000,100,NA,NA,NA,NA
PD22,Pathway,EU15,IRL,Ireland,Peat Restoration,Avg mitigation potential flux,tCO2e/ha/yr,9.6899,30,0.0000,70,NA,NA
PD22,Pathway,MEA-H,ISR,Israel,Peat Restoration,Avg mitigation potential flux,tCO2e/ha/yr,0.0000,100,NA,NA,NA,NA
PD22,Pathway,EU15,ITA,Italy,Peat Restoration,Avg mitigation potential flux,tCO2e/ha/yr,0.0000,100,NA,NA,NA,NA
PD22,Pathway,LAM-M,JAM,Jamaica,Peat Restoration,Avg mitigation potential flux,tCO2e/ha/yr,0.0000,100,NA,NA,NA,NA
PD22,Pathway,JPN,JPN,Japan,Peat Restoration,Avg mitigation potential flux,tCO2e/ha/yr,0.0000,100,NA,NA,NA,NA
PD22,Pathway,MEA-M,JOR,Jordan,Peat Restoration,Avg mitigation potential flux,tCO2e/ha/yr,0.0000,100,NA,NA,NA,NA
PD22,Pathway,CAS,KAZ,Kazakhstan,Peat Restoration,Avg mitigation potential flux,tCO2e/ha/yr,33.0000,30,0.0000,70,NA,NA
PD22,Pathway,SSA-L,KEN,Kenya,Peat Restoration,Avg mitigation potential flux,tCO2e/ha/yr,54.3750,30,0.0000,70,NA,NA
PD22,Pathway,MEA-H,KWT,Kuwait,Peat Restoration,Avg mitigation potential flux,tCO2e/ha/yr,0.0000,100,NA,NA,NA,NA
PD22,Pathway,CAS,KGZ,Kyrgyzstan,Peat Restoration,Avg mitigation potential flux,tCO2e/ha/yr,0.0000,100,NA,NA,NA,NA
PD22,Pathway,OAS-CPA,LAO,Laos,Peat Restoration,Avg mitigation potential flux,tCO2e/ha/yr,53.0500,30,0.0000,70,NA,NA
PD22,Pathway,EU12-M,LVA,Latvia,Peat Restoration,Avg mitigation potential flux,tCO2e/ha/yr,22.2409,30,0.0000,70,NA,NA
PD22,Pathway,MEA-M,LBN,Lebanon,Peat Restoration,Avg mitigation potential flux,tCO2e/ha/yr,0.0000,100,NA,NA,NA,NA
PD22,Pathway,SSA-L,LSO,Lesotho,Peat Restoration,Avg mitigation potential flux,tCO2e/ha/yr,0.0000,30,0.0000,70,NA,NA
PD22,Pathway,SSA-L,LBR,Liberia,Peat Restoration,Avg mitigation potential flux,tCO2e/ha/yr,0.0000,100,NA,NA,NA,NA
PD22,Pathway,NAF,LBY,Libya,Peat Restoration,Avg mitigation potential flux,tCO2e/ha/yr,0.0000,100,NA,NA,NA,NA
PD22,Pathway,EU12-M,LTU,Lithuania,Peat Restoration,Avg mitigation potential flux,tCO2e/ha/yr,22.2447,30,0.0000,70,NA,NA
PD22,Pathway,EU15,LUX,Luxembourg,Peat Restoration,Avg mitigation potential flux,tCO2e/ha/yr,0.0000,100,NA,NA,NA,NA
PD22,Pathway,EEU,MKD,Macedonia (The Former Yugoslav Republic of Macedonia),Peat Restoration,Avg mitigation potential flux,tCO2e/ha/yr,0.0000,100,NA,NA,NA,NA
PD22,Pathway,SSA-L,MDG,Madagascar,Peat Restoration,Avg mitigation potential flux,tCO2e/ha/yr,47.1296,30,0.0000,70,NA,NA
PD22,Pathway,SSA-L,MWI,Malawi,Peat Restoration,Avg mitigation potential flux,tCO2e/ha/yr,0.0000,100,NA,NA,NA,NA
PD22,Pathway,OAS-M,MYS,Malaysia,Peat Restoration,Avg mitigation potential flux,tCO2e/ha/yr,51.6275,30,0.0000,70,NA,NA
PD22,Pathway,SSA-L,MLI,Mali,Peat Restoration,Avg mitigation potential flux,tCO2e/ha/yr,50.2400,30,0.0000,70,NA,NA
PD22,Pathway,LAM-M,MTQ,Martinique,Peat Restoration,Avg mitigation potential flux,tCO2e/ha/yr,0.0000,100,NA,NA,NA,NA
PD22,Pathway,SSA-L,MRT,Mauritania,Peat Restoration,Avg mitigation potential flux,tCO2e/ha/yr,38.4516,30,0.0000,70,NA,NA
PD22,Pathway,SSA-M,MUS,Mauritius,Peat Restoration,Avg mitigation potential flux,tCO2e/ha/yr,0.0000,100,NA,NA,NA,NA
PD22,Pathway,MEX,MEX,Mexico,Peat Restoration,Avg mitigation potential flux,tCO2e/ha/yr,54.5000,30,0.0000,70,NA,NA
PD22,Pathway,EEU-FSA,MDA,Moldova,Peat Restoration,Avg mitigation potential flux,tCO2e/ha/yr,0.0000,100,NA,NA,NA,NA
PD22,Pathway,OAS-CPA,MNG,Mongolia,Peat Restoration,Avg mitigation potential flux,tCO2e/ha/yr,0.0000,100,NA,NA,NA,NA
PD22,Pathway,EEU,MNE,Montenegro,Peat Restoration,Avg mitigation potential flux,tCO2e/ha/yr,0.0000,100,NA,NA,NA,NA
PD22,Pathway,NAF,MAR,Morocco,Peat Restoration,Avg mitigation potential flux,tCO2e/ha/yr,0.0000,100,NA,NA,NA,NA
PD22,Pathway,SSA-L,MOZ,Mozambique,Peat Restoration,Avg mitigation potential flux,tCO2e/ha/yr,43.8090,30,0.0000,70,NA,NA
PD22,Pathway,OAS-L,MMR,Myanmar,Peat Restoration,Avg mitigation potential flux,tCO2e/ha/yr,53.6324,30,0.0000,70,NA,NA
PD22,Pathway,SSA-M,NAM,Namibia,Peat Restoration,Avg mitigation potential flux,tCO2e/ha/yr,0.0000,100,NA,NA,NA,NA
PD22,Pathway,OAS-L,NPL,Nepal,Peat Restoration,Avg mitigation potential flux,tCO2e/ha/yr,0.0000,100,NA,NA,NA,NA
PD22,Pathway,EU15,NLD,Netherlands,Peat Restoration,Avg mitigation potential flux,tCO2e/ha/yr,23.9256,30,0.0000,70,NA,NA
PD22,Pathway,OAS-M,NCL,New Caledonia,Peat Restoration,Avg mitigation potential flux,tCO2e/ha/yr,0.0000,100,NA,NA,NA,NA
PD22,Pathway,ANUZ,NZL,New Zealand,Peat Restoration,Avg mitigation potential flux,tCO2e/ha/yr,0.0000,100,NA,NA,NA,NA
PD22,Pathway,LAM-L,NIC,Nicaragua,Peat Restoration,Avg mitigation potential flux,tCO2e/ha/yr,0.0000,100,NA,NA,NA,NA
PD22,Pathway,SSA-L,NER,Niger,Peat Restoration,Avg mitigation potential flux,tCO2e/ha/yr,54.5000,30,0.0000,70,NA,NA
PD22,Pathway,SSA-L,NGA,Nigeria,Peat Restoration,Avg mitigation potential flux,tCO2e/ha/yr,54.5000,30,0.0000,70,NA,NA
PD22,Pathway,EFTA,NOR,Norway,Peat Restoration,Avg mitigation potential flux,tCO2e/ha/yr,1.5313,30,0.0000,70,NA,NA
PD22,Pathway,MEA-H,OMN,Oman,Peat Restoration,Avg mitigation potential flux,tCO2e/ha/yr,0.0000,100,NA,NA,NA,NA
PD22,Pathway,PAK,PAK,Pakistan,Peat Restoration,Avg mitigation potential flux,tCO2e/ha/yr,0.0000,100,NA,NA,NA,NA
PD22,Pathway,LAM-M,PAN,Panama,Peat Restoration,Avg mitigation potential flux,tCO2e/ha/yr,0.0000,100,NA,NA,NA,NA
PD22,Pathway,OAS-L,PNG,Papua New Guinea,Peat Restoration,Avg mitigation potential flux,tCO2e/ha/yr,0.0000,100,NA,NA,NA,NA
PD22,Pathway,LAM-M,PRY,Paraguay,Peat Restoration,Avg mitigation potential flux,tCO2e/ha/yr,54.5000,30,0.0000,70,NA,NA
PD22,Pathway,LAM-M,PER,Peru,Peat Restoration,Avg mitigation potential flux,tCO2e/ha/yr,52.0865,30,0.0000,70,NA,NA
PD22,Pathway,OAS-L,PHL,Philippines,Peat Restoration,Avg mitigation potential flux,tCO2e/ha/yr,54.5000,30,0.0000,70,NA,NA
PD22,Pathway,EU12-H,POL,Poland,Peat Restoration,Avg mitigation potential flux,tCO2e/ha/yr,21.1809,30,0.0000,70,NA,NA
PD22,Pathway,EU15,PRT,Portugal,Peat Restoration,Avg mitigation potential flux,tCO2e/ha/yr,0.0000,100,NA,NA,NA,NA
PD22,Pathway,USA,PRI,Puerto Rico,Peat Restoration,Avg mitigation potential flux,tCO2e/ha/yr,0.0000,100,NA,NA,NA,NA
PD22,Pathway,MEA-H,QAT,Qatar,Peat Restoration,Avg mitigation potential flux,tCO2e/ha/yr,0.0000,100,NA,NA,NA,NA
PD22,Pathway,SSA-L,COG,Republic of Congo (ROC),Peat Restoration,Avg mitigation potential flux,tCO2e/ha/yr,54.5000,30,0.0000,70,NA,NA
PD22,Pathway,ANUZ,KOR,Republic of Korea (South Korea),Peat Restoration,Avg mitigation potential flux,tCO2e/ha/yr,0.0000,100,NA,NA,NA,NA
PD22,Pathway,SSA-M,REU,Reunion,Peat Restoration,Avg mitigation potential flux,tCO2e/ha/yr,0.0000,100,NA,NA,NA,NA
PD22,Pathway,EU12-M,ROU,Romania,Peat Restoration,Avg mitigation potential flux,tCO2e/ha/yr,25.6498,30,0.0000,70,NA,NA
PD22,Pathway,RUS,RUS,Russia,Peat Restoration,Avg mitigation potential flux,tCO2e/ha/yr,15.1146,30,0.0000,70,NA,NA
PD22,Pathway,SSA-L,RWA,Rwanda,Peat Restoration,Avg mitigation potential flux,tCO2e/ha/yr,42.9094,30,0.0000,70,NA,NA
PD22,Pathway,OAS-L,WSM,Samoa,Peat Restoration,Avg mitigation potential flux,tCO2e/ha/yr,0.0000,100,NA,NA,NA,NA
PD22,Pathway,SSA-L,STP,Sao Tome and Principe,Peat Restoration,Avg mitigation potential flux,tCO2e/ha/yr,0.0000,100,NA,NA,NA,NA
PD22,Pathway,MEA-H,SAU,Saudi Arabia,Peat Restoration,Avg mitigation potential flux,tCO2e/ha/yr,0.0000,100,NA,NA,NA,NA
PD22,Pathway,SSA-L,SEN,Senegal,Peat Restoration,Avg mitigation potential flux,tCO2e/ha/yr,54.4286,30,0.0000,70,NA,NA
PD22,Pathway,EEU,SRB,Serbia,Peat Restoration,Avg mitigation potential flux,tCO2e/ha/yr,0.0000,100,NA,NA,NA,NA
PD22,Pathway,SSA-L,SLE,Sierra Leone,Peat Restoration,Avg mitigation potential flux,tCO2e/ha/yr,0.0000,100,NA,NA,NA,NA
PD22,Pathway,EU12-H,SVK,Slovakia,Peat Restoration,Avg mitigation potential flux,tCO2e/ha/yr,0.0000,100,NA,NA,NA,NA
PD22,Pathway,EU12-H,SVN,Slovenia,Peat Restoration,Avg mitigation potential flux,tCO2e/ha/yr,0.0000,100,NA,NA,NA,NA
PD22,Pathway,OAS-L,SLB,Solomon Islands,Peat Restoration,Avg mitigation potential flux,tCO2e/ha/yr,0.0000,100,NA,NA,NA,NA
PD22,Pathway,SSA-L,SOM,Somalia,Peat Restoration,Avg mitigation potential flux,tCO2e/ha/yr,54.5000,30,0.0000,70,NA,NA
PD22,Pathway,SAF,ZAF,South Africa,Peat Restoration,Avg mitigation potential flux,tCO2e/ha/yr,54.5070,30,0.0000,70,NA,NA
PD22,Pathway,SSA-L,SSD,South Sudan,Peat Restoration,Avg mitigation potential flux,tCO2e/ha/yr,0.0000,100,NA,NA,NA,NA
PD22,Pathway,EU15,ESP,Spain,Peat Restoration,Avg mitigation potential flux,tCO2e/ha/yr,12.6667,30,0.0000,70,NA,NA
PD22,Pathway,OAS-M,LKA,Sri Lanka,Peat Restoration,Avg mitigation potential flux,tCO2e/ha/yr,0.0000,100,NA,NA,NA,NA
PD22,Pathway,SSA-L,SDN,Sudan,Peat Restoration,Avg mitigation potential flux,tCO2e/ha/yr,40.7133,30,0.0000,70,NA,NA
PD22,Pathway,LAM-M,SUR,Suriname,Peat Restoration,Avg mitigation potential flux,tCO2e/ha/yr,40.4944,30,0.0000,70,NA,NA
PD22,Pathway,SSA-L,SWZ,Swaziland,Peat Restoration,Avg mitigation potential flux,tCO2e/ha/yr,0.0000,100,NA,NA,NA,NA
PD22,Pathway,EU15,SWE,Sweden,Peat Restoration,Avg mitigation potential flux,tCO2e/ha/yr,7.7345,30,0.0000,70,NA,NA
PD22,Pathway,EFTA,CHE,Switzerland,Peat Restoration,Avg mitigation potential flux,tCO2e/ha/yr,21.5540,30,0.0000,70,NA,NA
PD22,Pathway,MEA-M,SYR,Syria,Peat Restoration,Avg mitigation potential flux,tCO2e/ha/yr,0.0000,100,NA,NA,NA,NA
PD22,Pathway,CAS,TJK,Tajikistan,Peat Restoration,Avg mitigation potential flux,tCO2e/ha/yr,0.0000,100,NA,NA,NA,NA
PD22,Pathway,OAS-M,THA,Thailand,Natural Regeneration,Avg mitigation potential flux,tCO2e/ha/yr,21.0833,30,4.5833,70,NA,NA
PD22,Pathway,SSA-L,TZA,Tanzania,Peat Restoration,Avg mitigation potential flux,tCO2e/ha/yr,54.6199,30,0.0000,70,NA,NA
PD22,Pathway,CAS,TJK,Tajikistan,Natural Regeneration,Avg mitigation potential flux,tCO2e/ha/yr,6.3067,30,11.7700,70,NA,NA
PD22,Pathway,OAS-M,THA,Thailand,Peat Restoration,Avg mitigation potential flux,tCO2e/ha/yr,53.7333,30,0.0000,70,NA,NA
PD22,Pathway,OAS-L,TLS,Timor-Leste,Peat Restoration,Avg mitigation potential flux,tCO2e/ha/yr,0.0000,100,NA,NA,NA,NA
PD22,Pathway,CAS,TKM,Turkmenistan,Natural Regeneration,Avg mitigation potential flux,tCO2e/ha/yr,0.0000,30,9.0933,70,NA,NA
PD22,Pathway,SSA-L,TGO,Togo,Peat Restoration,Avg mitigation potential flux,tCO2e/ha/yr,0.0000,30,0.0000,70,NA,NA
PD22,Pathway,LAM-M,TTO,Trinidad and Tobago,Peat Restoration,Avg mitigation potential flux,tCO2e/ha/yr,54.5000,30,0.0000,70,NA,NA
PD22,Pathway,OAS-L,TLS,Timor-Leste,Natural Regeneration,Avg mitigation potential flux,tCO2e/ha/yr,0.0000,100,NA,NA,NA,NA
PD22,Pathway,NAF,TUN,Tunisia,Peat Restoration,Avg mitigation potential flux,tCO2e/ha/yr,0.0000,100,NA,NA,NA,NA
PD22,Pathway,TUR,TUR,Turkey,Peat Restoration,Avg mitigation potential flux,tCO2e/ha/yr,0.0000,100,NA,NA,NA,NA
PD22,Pathway,LAM-M,TTO,Trinidad and Tobago,Natural Regeneration,Avg mitigation potential flux,tCO2e/ha/yr,18.7000,30,5.5733,70,NA,NA
PD22,Pathway,CAS,TKM,Turkmenistan,Peat Restoration,Avg mitigation potential flux,tCO2e/ha/yr,0.0000,100,NA,NA,NA,NA
PD22,Pathway,SSA-L,UGA,Uganda,Peat Restoration,Avg mitigation potential flux,tCO2e/ha/yr,48.6422,30,0.0000,70,NA,NA
PD22,Pathway,EEU-FSU,UKR,Ukraine,Peat Restoration,Avg mitigation potential flux,tCO2e/ha/yr,30.2810,30,0.0000,70,NA,NA
PD22,Pathway,NAF,TUN,Tunisia,Natural Regeneration,Avg mitigation potential flux,tCO2e/ha/yr,6.7100,30,4.6567,70,NA,NA
PD22,Pathway,MEA-H,ARE,United Arab Emirates,Peat Restoration,Avg mitigation potential flux,tCO2e/ha/yr,0.0000,100,NA,NA,NA,NA
PD22,Pathway,EU15,GBR,United Kingdom,Peat Restoration,Avg mitigation potential flux,tCO2e/ha/yr,32.5275,30,0.0000,70,NA,NA
PD22,Pathway,TUR,TUR,Turkey,Natural Regeneration,Avg mitigation potential flux,tCO2e/ha/yr,6.7100,30,3.0067,70,NA,NA
PD22,Pathway,USA,USA,United States (except Alaska),Peat Restoration,Avg mitigation potential flux,tCO2e/ha/yr,12.9355,30,0.0000,70,NA,NA
PD22,Pathway,LAM-M,URY,Uruguay,Peat Restoration,Avg mitigation potential flux,tCO2e/ha/yr,0.0000,100,NA,NA,NA,NA
PD22,Pathway,SSA-L,TZA,Tanzania,Natural Regeneration,Avg mitigation potential flux,tCO2e/ha/yr,12.2833,30,3.7400,70,NA,NA
PD22,Pathway,CAS,UZB,Uzbekistan,Peat Restoration,Avg mitigation potential flux,tCO2e/ha/yr,0.0000,100,NA,NA,NA,NA
PD22,Pathway,SSA-L,UGA,Uganda,Natural Regeneration,Avg mitigation potential flux,tCO2e/ha/yr,18.7367,30,7.8467,70,NA,NA
PD22,Pathway,OAS-L,VUT,Vanuatu,Peat Restoration,Avg mitigation potential flux,tCO2e/ha/yr,0.0000,100,NA,NA,NA,NA
PD22,Pathway,LAM-M,VEN,Venezuela,Peat Restoration,Avg mitigation potential flux,tCO2e/ha/yr,42.1720,30,0.0000,70,NA,NA
PD22,Pathway,OAS-CPA,VNM,Vietnam,Peat Restoration,Avg mitigation potential flux,tCO2e/ha/yr,53.6748,30,0.0000,70,NA,NA
PD22,Pathway,EEU-FSU,UKR,Ukraine,Natural Regeneration,Avg mitigation potential flux,tCO2e/ha/yr,6.6733,30,9.8633,70,NA,NA
PD22,Pathway,NAF,ESH,Western Sahara,Peat Restoration,Avg mitigation potential flux,tCO2e/ha/yr,0.0000,100,NA,NA,NA,NA
PD22,Pathway,LAM-M,URY,Uruguay,Natural Regeneration,Avg mitigation potential flux,tCO2e/ha/yr,0.0000,100,NA,NA,NA,NA
PD22,Pathway,MEA-M,YEM,Yemen,Peat Restoration,Avg mitigation potential flux,tCO2e/ha/yr,0.0000,100,NA,NA,NA,NA
PD22,Pathway,SSA-L,ZMB,Zambia,Peat Restoration,Avg mitigation potential flux,tCO2e/ha/yr,45.4430,30,0.0000,70,NA,NA
PD22,Pathway,SSA-L,ZWE,Zimbabwe,Peat Restoration,Avg mitigation potential flux,tCO2e/ha/yr,0.0000,30,0.0000,70,NA,NA
PD22,Pathway,USA,USA,United States (except Alaska),Natural Regeneration,Avg mitigation potential flux,tCO2e/ha/yr,7.3333,30,7.4433,70,NA,NA
PD22,Pathway,PAK,AFG,Afghanistan,Avoided Peat Impacts,Avg mitigation potential flux,tCO2e/ha/yr,0.0000,100,NA,NA,,
PD22,Pathway,CAS,UZB,Uzbekistan,Natural Regeneration,Avg mitigation potential flux,tCO2e/ha/yr,5.9767,30,11.5133,70,NA,NA
PD22,Pathway,EEU,ALB,Albania,Avoided Peat Impacts,Avg mitigation potential flux,tCO2e/ha/yr,0.0000,100,NA,NA,,
PD22,Pathway,NAF,DZA,Algeria,Avoided Peat Impacts,Avg mitigation potential flux,tCO2e/ha/yr,0.0000,100,NA,NA,,
PD22,Pathway,SSA-M,AGO,Angola,Avoided Peat Impacts,Avg mitigation potential flux,tCO2e/ha/yr,0.0000,100,NA,NA,,
PD22,Pathway,LAM-M,VEN,Venezuela,Natural Regeneration,Avg mitigation potential flux,tCO2e/ha/yr,18.7000,30,5.8667,70,NA,NA
PD22,Pathway,LAM-M,ARG,Argentina,Avoided Peat Impacts,Avg mitigation potential flux,tCO2e/ha/yr,57.9592,30,0.0000,70,,
PD22,Pathway,CAS,ARM,Armenia,Avoided Peat Impacts,Avg mitigation potential flux,tCO2e/ha/yr,0.0000,100,NA,NA,,
PD22,Pathway,OAS-CPA,VNM,Vietnam,Natural Regeneration,Avg mitigation potential flux,tCO2e/ha/yr,17.0133,30,3.8500,70,NA,NA
PD22,Pathway,ANUZ,AUS,Australia,Avoided Peat Impacts,Avg mitigation potential flux,tCO2e/ha/yr,42.1048,30,0.0000,70,,
PD22,Pathway,OAS-L,VUT,Vanuatu,Natural Regeneration,Avg mitigation potential flux,tCO2e/ha/yr,19.2500,30,6.3433,70,NA,NA
PD22,Pathway,EU15,AUT,Austria,Avoided Peat Impacts,Avg mitigation potential flux,tCO2e/ha/yr,0.0000,100,NA,NA,,
PD22,Pathway,CAS,AZE,Azerbaijan,Avoided Peat Impacts,Avg mitigation potential flux,tCO2e/ha/yr,0.0000,100,NA,NA,,
PD22,Pathway,OAS-L,WSM,Samoa,Natural Regeneration,Avg mitigation potential flux,tCO2e/ha/yr,0.0000,100,NA,NA,NA,NA
PD22,Pathway,LAM-M,BHS,Bahamas,Avoided Peat Impacts,Avg mitigation potential flux,tCO2e/ha/yr,0.0000,100,NA,NA,,
PD22,Pathway,OAS-L,BGD,Bangladesh,Avoided Peat Impacts,Avg mitigation potential flux,tCO2e/ha/yr,0.0000,100,NA,NA,,
PD22,Pathway,MEA-M,YEM,Yemen,Natural Regeneration,Avg mitigation potential flux,tCO2e/ha/yr,0.0000,100,NA,NA,NA,NA
PD22,Pathway,EEU-FSU,BLR,Belarus,Avoided Peat Impacts,Avg mitigation potential flux,tCO2e/ha/yr,0.0000,100,NA,NA,,
PD22,Pathway,EU15,BEL,Belgium,Avoided Peat Impacts,Avg mitigation potential flux,tCO2e/ha/yr,0.0000,100,NA,NA,,
PD22,Pathway,SAF,ZAF,South Africa,Natural Regeneration,Avg mitigation potential flux,tCO2e/ha/yr,0.0000,100,NA,NA,NA,NA
PD22,Pathway,LAM-L,BLZ,Belize,Avoided Peat Impacts,Avg mitigation potential flux,tCO2e/ha/yr,0.0000,100,NA,NA,,
PD22,Pathway,SSA-L,BEN,Benin,Avoided Peat Impacts,Avg mitigation potential flux,tCO2e/ha/yr,81.6818,30,0.0000,70,,
